Country1,Country2,distance2,Label2,test
Ethiopia,United Kingdom,0.641809952,sure-information-crossing,EthiopiaUnited Kingdom
United Kingdom,Ethiopia,0.641809952,sure-information-crossing,United KingdomEthiopia
Kazakhstan,South Africa,0.64184367,sure-information-crossing,KazakhstanSouth Africa
South Africa,Kazakhstan,0.64184367,sure-information-crossing,South AfricaKazakhstan
Canada,Romania,0.642079648,sure-information-crossing,CanadaRomania
Romania,Canada,0.642079648,sure-information-crossing,RomaniaCanada
Colombia,Nepal,0.642147054,sure-information-crossing,ColombiaNepal
Nepal,Colombia,0.642147054,sure-information-crossing,NepalColombia
Canada,Malawi,0.642214454,sure-information-crossing,CanadaMalawi
Malawi,Canada,0.642214454,sure-information-crossing,MalawiCanada
Honduras,Russia,0.642315539,sure-information-crossing,HondurasRussia
Israel,Kazakhstan,0.642315539,sure-information-crossing,IsraelKazakhstan
Kazakhstan,Israel,0.642315539,sure-information-crossing,KazakhstanIsrael
Luxembourg,Malawi,0.642315539,sure-information-crossing,LuxembourgMalawi
Malawi,Luxembourg,0.642315539,sure-information-crossing,MalawiLuxembourg
Russia,Honduras,0.642315539,sure-information-crossing,RussiaHonduras
Namibia,United States,0.642450296,sure-information-crossing,NamibiaUnited States
South Africa,United Arab Emirates,0.642450296,sure-information-crossing,South AfricaUnited Arab Emirates
United Arab Emirates,South Africa,0.642450296,sure-information-crossing,United Arab EmiratesSouth Africa
United States,Namibia,0.642450296,sure-information-crossing,United StatesNamibia
Ecuador,South Africa,0.642551344,sure-information-crossing,EcuadorSouth Africa
South Africa,Ecuador,0.642551344,sure-information-crossing,South AfricaEcuador
Jamaica,Puerto Rico,0.642652377,sure-information-crossing,JamaicaPuerto Rico
Puerto Rico,Jamaica,0.642652377,sure-information-crossing,Puerto RicoJamaica
El Salvador,Senegal,0.642719723,sure-information-crossing,El SalvadorSenegal
Senegal,El Salvador,0.642719723,sure-information-crossing,SenegalEl Salvador
Germany,Paraguay,0.64295538,sure-information-crossing,GermanyParaguay
Paraguay,Germany,0.64295538,sure-information-crossing,ParaguayGermany
Caribbean Netherlands,Niger,0.643123653,sure-information-crossing,Caribbean NetherlandsNiger
Caribbean Netherlands,Nigeria,0.643123653,sure-information-crossing,Caribbean NetherlandsNigeria
Netherlands,Niger,0.643123653,sure-information-crossing,NetherlandsNiger
Netherlands,Nigeria,0.643123653,sure-information-crossing,NetherlandsNigeria
Niger,Caribbean Netherlands,0.643123653,sure-information-crossing,NigerCaribbean Netherlands
Niger,Netherlands,0.643123653,sure-information-crossing,NigerNetherlands
Nigeria,Caribbean Netherlands,0.643123653,sure-information-crossing,NigeriaCaribbean Netherlands
Nigeria,Netherlands,0.643123653,sure-information-crossing,NigeriaNetherlands
Bulgaria,Mexico,0.643157303,sure-information-crossing,BulgariaMexico
Mexico,Bulgaria,0.643157303,sure-information-crossing,MexicoBulgaria
Norway,Republic of Macedonia,0.643157303,sure-information-crossing,NorwayRepublic of Macedonia
Republic of Macedonia,Norway,0.643157303,sure-information-crossing,Republic of MacedoniaNorway
Armenia,Canada,0.64319095,sure-information-crossing,ArmeniaCanada
Bolivia,Germany,0.64319095,sure-information-crossing,BoliviaGermany
Canada,Armenia,0.64319095,sure-information-crossing,CanadaArmenia
Germany,Bolivia,0.64319095,sure-information-crossing,GermanyBolivia
Austria,Republic of Macedonia,0.643359162,sure-information-crossing,AustriaRepublic of Macedonia
France,Venezuela,0.643359162,sure-information-crossing,FranceVenezuela
Republic of Macedonia,Austria,0.643359162,sure-information-crossing,Republic of MacedoniaAustria
Venezuela,France,0.643359162,sure-information-crossing,VenezuelaFrance
Australia,Venezuela,0.64352733,sure-information-crossing,AustraliaVenezuela
Venezuela,Australia,0.64352733,sure-information-crossing,VenezuelaAustralia
Denmark,Mozambique,0.643628209,sure-information-crossing,DenmarkMozambique
Mozambique,Denmark,0.643628209,sure-information-crossing,MozambiqueDenmark
Kazakhstan,Sierra Leone,0.643829921,sure-information-crossing,KazakhstanSierra Leone
Sierra Leone,Kazakhstan,0.643829921,sure-information-crossing,Sierra LeoneKazakhstan
Ireland,Portugal,0.643897144,sure-information-crossing,IrelandPortugal
Portugal,Ireland,0.643897144,sure-information-crossing,PortugalIreland
Singapore,Ukraine,0.643897144,sure-information-crossing,SingaporeUkraine
Ukraine,Singapore,0.643897144,sure-information-crossing,UkraineSingapore
Belgium,Colombia,0.64396436,sure-information-crossing,BelgiumColombia
Colombia,Belgium,0.64396436,sure-information-crossing,ColombiaBelgium
Hong Kong,New Zealand,0.64396436,sure-information-crossing,Hong KongNew Zealand
New Zealand,Hong Kong,0.64396436,sure-information-crossing,New ZealandHong Kong
Hungary,Paraguay,0.643997965,sure-information-crossing,HungaryParaguay
Paraguay,Hungary,0.643997965,sure-information-crossing,ParaguayHungary
Chile,United Kingdom,0.64413237,sure-information-crossing,ChileUnited Kingdom
United Kingdom,Chile,0.64413237,sure-information-crossing,United KingdomChile
Austria,Serbia,0.644401094,sure-information-crossing,AustriaSerbia
Austria,Serbia and montenegro,0.644401094,sure-information-crossing,AustriaSerbia and montenegro
Serbia,Austria,0.644401094,sure-information-crossing,SerbiaAustria
Serbia and montenegro,Austria,0.644401094,sure-information-crossing,Serbia and montenegroAustria
Bulgaria,Mozambique,0.644434677,sure-information-crossing,BulgariaMozambique
Mozambique,Bulgaria,0.644434677,sure-information-crossing,MozambiqueBulgaria
Hungary,Mexico,0.644535414,sure-information-crossing,HungaryMexico
India,Venezuela,0.644535414,sure-information-crossing,IndiaVenezuela
Mexico,Hungary,0.644535414,sure-information-crossing,MexicoHungary
Venezuela,India,0.644535414,sure-information-crossing,VenezuelaIndia
Slovenia,United States,0.64456899,sure-information-crossing,SloveniaUnited States
United States,Slovenia,0.64456899,sure-information-crossing,United StatesSlovenia
Kazakhstan,Kenya,0.644669706,sure-information-crossing,KazakhstanKenya
Kenya,Kazakhstan,0.644669706,sure-information-crossing,KenyaKazakhstan
Malawi,Russia,0.645005315,sure-information-crossing,MalawiRussia
Russia,Malawi,0.645005315,sure-information-crossing,RussiaMalawi
Caribbean Netherlands,Namibia,0.645173053,sure-information-crossing,Caribbean NetherlandsNamibia
Namibia,Caribbean Netherlands,0.645173053,sure-information-crossing,NamibiaCaribbean Netherlands
Namibia,Netherlands,0.645173053,sure-information-crossing,NamibiaNetherlands
Netherlands,Namibia,0.645173053,sure-information-crossing,NetherlandsNamibia
Guatemala,Mozambique,0.645240137,sure-information-crossing,GuatemalaMozambique
Mozambique,Guatemala,0.645240137,sure-information-crossing,MozambiqueGuatemala
Australia,Lithuania,0.645340748,sure-information-crossing,AustraliaLithuania
Lithuania,Australia,0.645340748,sure-information-crossing,LithuaniaAustralia
Portugal,United States,0.645407814,sure-information-crossing,PortugalUnited States
United States,Portugal,0.645407814,sure-information-crossing,United StatesPortugal
Australia,Jamaica,0.645441344,sure-information-crossing,AustraliaJamaica
Jamaica,Australia,0.645441344,sure-information-crossing,JamaicaAustralia
El Salvador,Russia,0.645541925,sure-information-crossing,El SalvadorRussia
Russia,El Salvador,0.645541925,sure-information-crossing,RussiaEl Salvador
Germany,Sri Lanka,0.645575448,sure-information-crossing,GermanySri Lanka
Sri Lanka,Germany,0.645575448,sure-information-crossing,Sri LankaGermany
Australia,Burkina Faso,0.64564249,sure-information-crossing,AustraliaBurkina Faso
Bangladesh,United States,0.64564249,sure-information-crossing,BangladeshUnited States
Burkina Faso,Australia,0.64564249,sure-information-crossing,Burkina FasoAustralia
Niger,Pakistan,0.64564249,sure-information-crossing,NigerPakistan
Nigeria,Pakistan,0.64564249,sure-information-crossing,NigeriaPakistan
Pakistan,Niger,0.64564249,sure-information-crossing,PakistanNiger
Pakistan,Nigeria,0.64564249,sure-information-crossing,PakistanNigeria
United States,Bangladesh,0.64564249,sure-information-crossing,United StatesBangladesh
Hungary,Suriname,0.645810063,sure-information-crossing,HungarySuriname
Suriname,Hungary,0.645810063,sure-information-crossing,SurinameHungary
Mozambique,Pakistan,0.646011093,sure-information-crossing,MozambiquePakistan
Pakistan,Mozambique,0.646011093,sure-information-crossing,PakistanMozambique
El Salvador,Pakistan,0.646044592,sure-information-crossing,El SalvadorPakistan
Pakistan,El Salvador,0.646044592,sure-information-crossing,PakistanEl Salvador
Norway,Saudi Arabia,0.646145079,sure-information-crossing,NorwaySaudi Arabia
Saudi Arabia,Norway,0.646145079,sure-information-crossing,Saudi ArabiaNorway
Namibia,Puerto Rico,0.646212061,sure-information-crossing,NamibiaPuerto Rico
Puerto Rico,Namibia,0.646212061,sure-information-crossing,Puerto RicoNamibia
Colombia,Kazakhstan,0.646446444,sure-information-crossing,ColombiaKazakhstan
Kazakhstan,Colombia,0.646446444,sure-information-crossing,KazakhstanColombia
Lithuania,Philippines,0.646446444,sure-information-crossing,LithuaniaPhilippines
Philippines,Lithuania,0.646446444,sure-information-crossing,PhilippinesLithuania
Denmark,Israel,0.64658034,sure-information-crossing,DenmarkIsrael
Israel,Denmark,0.64658034,sure-information-crossing,IsraelDenmark
Costa Rica,Montenegro,0.646613809,sure-information-crossing,Costa RicaMontenegro
Ecuador,Russia,0.646613809,sure-information-crossing,EcuadorRussia
Montenegro,Costa Rica,0.646613809,sure-information-crossing,MontenegroCosta Rica
Russia,Ecuador,0.646613809,sure-information-crossing,RussiaEcuador
Egypt,Mexico,0.64674767,sure-information-crossing,EgyptMexico
Mexico,Egypt,0.64674767,sure-information-crossing,MexicoEgypt
Colombia,Japan,0.646914957,sure-information-crossing,ColombiaJapan
Japan,Colombia,0.646914957,sure-information-crossing,JapanColombia
China,Ecuador,0.646981859,sure-information-crossing,ChinaEcuador
Ecuador,China,0.646981859,sure-information-crossing,EcuadorChina
Jamaica,Poland,0.646981859,sure-information-crossing,JamaicaPoland
Poland,Jamaica,0.646981859,sure-information-crossing,PolandJamaica
Syria,United States,0.647015308,sure-information-crossing,SyriaUnited States
United States,Syria,0.647015308,sure-information-crossing,United StatesSyria
Kazakhstan,Malawi,0.647182526,sure-information-crossing,KazakhstanMalawi
Malawi,Kazakhstan,0.647182526,sure-information-crossing,MalawiKazakhstan
Estonia,Sierra Leone,0.647282836,sure-information-crossing,EstoniaSierra Leone
Sierra Leone,Estonia,0.647282836,sure-information-crossing,Sierra LeoneEstonia
Italy,Sierra Leone,0.6473497,sure-information-crossing,ItalySierra Leone
Sierra Leone,Italy,0.6473497,sure-information-crossing,Sierra LeoneItaly
Lithuania,Malaysia,0.647416558,sure-information-crossing,LithuaniaMalaysia
Malaysia,Lithuania,0.647416558,sure-information-crossing,MalaysiaLithuania
Austria,Bolivia,0.647483409,sure-information-crossing,AustriaBolivia
Bolivia,Austria,0.647483409,sure-information-crossing,BoliviaAustria
Qatar,South Africa,0.647483409,sure-information-crossing,QatarSouth Africa
South Africa,Qatar,0.647483409,sure-information-crossing,South AfricaQatar
Caribbean Netherlands,Paraguay,0.64798457,sure-information-crossing,Caribbean NetherlandsParaguay
Netherlands,Paraguay,0.64798457,sure-information-crossing,NetherlandsParaguay
Paraguay,Caribbean Netherlands,0.64798457,sure-information-crossing,ParaguayCaribbean Netherlands
Paraguay,Netherlands,0.64798457,sure-information-crossing,ParaguayNetherlands
Czech Republic,Panama,0.648184926,sure-information-crossing,Czech RepublicPanama
Panama,Czech Republic,0.648184926,sure-information-crossing,PanamaCzech Republic
Belgium,Burkina Faso,0.648218312,sure-information-crossing,BelgiumBurkina Faso
Burkina Faso,Belgium,0.648218312,sure-information-crossing,Burkina FasoBelgium
Puerto Rico,Syria,0.648218312,sure-information-crossing,Puerto RicoSyria
Syria,Puerto Rico,0.648218312,sure-information-crossing,SyriaPuerto Rico
Greece,Singapore,0.648318462,sure-information-crossing,GreeceSingapore
Singapore,Greece,0.648318462,sure-information-crossing,SingaporeGreece
Iceland,Pakistan,0.648418596,sure-information-crossing,IcelandPakistan
Korea,South Africa,0.648418596,sure-information-crossing,KoreaSouth Africa
Pakistan,Iceland,0.648418596,sure-information-crossing,PakistanIceland
South Africa,Korea,0.648418596,sure-information-crossing,South AfricaKorea
South Africa,South Korea,0.648418596,sure-information-crossing,South AfricaSouth Korea
South Korea,South Africa,0.648418596,sure-information-crossing,South KoreaSouth Africa
Indonesia,New Zealand,0.648485344,sure-information-crossing,IndonesiaNew Zealand
New Zealand,Indonesia,0.648485344,sure-information-crossing,New ZealandIndonesia
Costa Rica,Malta,0.648552084,sure-information-crossing,Costa RicaMalta
Malta,Costa Rica,0.648552084,sure-information-crossing,MaltaCosta Rica
Costa Rica,El Salvador,0.648718906,sure-information-crossing,Costa RicaEl Salvador
El Salvador,Costa Rica,0.648718906,sure-information-crossing,El SalvadorCosta Rica
Albania,Jamaica,0.648785622,sure-information-crossing,AlbaniaJamaica
Finland,Kazakhstan,0.648785622,sure-information-crossing,FinlandKazakhstan
Jamaica,Albania,0.648785622,sure-information-crossing,JamaicaAlbania
Kazakhstan,Finland,0.648785622,sure-information-crossing,KazakhstanFinland
Bolivia,Switzerland,0.648818978,sure-information-crossing,BoliviaSwitzerland
Switzerland,Bolivia,0.648818978,sure-information-crossing,SwitzerlandBolivia
Niger,Slovakia,0.649019077,sure-information-crossing,NigerSlovakia
Nigeria,Slovakia,0.649019077,sure-information-crossing,NigeriaSlovakia
Slovakia,Niger,0.649019077,sure-information-crossing,SlovakiaNiger
Slovakia,Nigeria,0.649019077,sure-information-crossing,SlovakiaNigeria
Hungary,Kenya,0.649085762,sure-information-crossing,HungaryKenya
Kenya,Hungary,0.649085762,sure-information-crossing,KenyaHungary
Latvia,Paraguay,0.649119103,sure-information-crossing,LatviaParaguay
Paraguay,Latvia,0.649119103,sure-information-crossing,ParaguayLatvia
Colombia,Norway,0.649152441,sure-information-crossing,ColombiaNorway
Finland,Venezuela,0.649152441,sure-information-crossing,FinlandVenezuela
Norway,Colombia,0.649152441,sure-information-crossing,NorwayColombia
Venezuela,Finland,0.649152441,sure-information-crossing,VenezuelaFinland
Moldova,Niger,0.649252447,sure-information-crossing,MoldovaNiger
Moldova,Nigeria,0.649252447,sure-information-crossing,MoldovaNigeria
Niger,Moldova,0.649252447,sure-information-crossing,NigerMoldova
Nigeria,Moldova,0.649252447,sure-information-crossing,NigeriaMoldova
Costa Rica,Hong Kong,0.649419088,sure-information-crossing,Costa RicaHong Kong
Hong Kong,Costa Rica,0.649419088,sure-information-crossing,Hong KongCosta Rica
Italy,Kuwait,0.649519053,sure-information-crossing,ItalyKuwait
Kuwait,Italy,0.649519053,sure-information-crossing,KuwaitItaly
New Zealand,Saudi Arabia,0.649552371,sure-information-crossing,New ZealandSaudi Arabia
Saudi Arabia,New Zealand,0.649552371,sure-information-crossing,Saudi ArabiaNew Zealand
Egypt,Taiwan,0.649619002,sure-information-crossing,EgyptTaiwan
Taiwan,Egypt,0.649619002,sure-information-crossing,TaiwanEgypt
Azerbaijan,Cape Verde,0.64978555,sure-information-crossing,AzerbaijanCape Verde
Cape Verde,Azerbaijan,0.64978555,sure-information-crossing,Cape VerdeAzerbaijan
Cape Verde,Taiwan,0.649818854,sure-information-crossing,Cape VerdeTaiwan
Taiwan,Cape Verde,0.649818854,sure-information-crossing,TaiwanCape Verde
Luxembourg,Nepal,0.649852157,sure-information-crossing,LuxembourgNepal
Nepal,Luxembourg,0.649852157,sure-information-crossing,NepalLuxembourg
Malawi,Malta,0.65018509,sure-information-crossing,MalawiMalta
Malta,Malawi,0.65018509,sure-information-crossing,MaltaMalawi
Albania,Austria,0.650351492,sure-information-crossing,AlbaniaAustria
Austria,Albania,0.650351492,sure-information-crossing,AustriaAlbania
Denmark,Uruguay,0.650351492,sure-information-crossing,DenmarkUruguay
Uruguay,Denmark,0.650351492,sure-information-crossing,UruguayDenmark
El Salvador,Syria,0.650384768,sure-information-crossing,El SalvadorSyria
Syria,El Salvador,0.650384768,sure-information-crossing,SyriaEl Salvador
Albania,Latvia,0.650418042,sure-information-crossing,AlbaniaLatvia
Latvia,Albania,0.650418042,sure-information-crossing,LatviaAlbania
Ghana,Kazakhstan,0.650584385,sure-information-crossing,GhanaKazakhstan
Kazakhstan,Ghana,0.650584385,sure-information-crossing,KazakhstanGhana
Angola,Czech Republic,0.65068417,sure-information-crossing,AngolaCzech Republic
Argentina,Jamaica,0.65068417,sure-information-crossing,ArgentinaJamaica
Czech Republic,Angola,0.65068417,sure-information-crossing,Czech RepublicAngola
Jamaica,Argentina,0.65068417,sure-information-crossing,JamaicaArgentina
Jamaica,Peru,0.650717428,sure-information-crossing,JamaicaPeru
Peru,Jamaica,0.650717428,sure-information-crossing,PeruJamaica
Burkina Faso,New Zealand,0.65078394,sure-information-crossing,Burkina FasoNew Zealand
New Zealand,Burkina Faso,0.65078394,sure-information-crossing,New ZealandBurkina Faso
Costa Rica,Estonia,0.650850445,sure-information-crossing,Costa RicaEstonia
Estonia,Costa Rica,0.650850445,sure-information-crossing,EstoniaCosta Rica
Bangladesh,Caribbean Netherlands,0.651216101,sure-information-crossing,BangladeshCaribbean Netherlands
Bangladesh,Netherlands,0.651216101,sure-information-crossing,BangladeshNetherlands
Bosnia and Herzegovina,Nepal,0.651216101,sure-information-crossing,Bosnia and HerzegovinaNepal
Caribbean Netherlands,Bangladesh,0.651216101,sure-information-crossing,Caribbean NetherlandsBangladesh
Nepal,Bosnia and Herzegovina,0.651216101,sure-information-crossing,NepalBosnia and Herzegovina
Netherlands,Bangladesh,0.651216101,sure-information-crossing,NetherlandsBangladesh
Iceland,Republic of Macedonia,0.651880404,sure-information-crossing,IcelandRepublic of Macedonia
Republic of Macedonia,Iceland,0.651880404,sure-information-crossing,Republic of MacedoniaIceland
Ireland,Slovenia,0.652013183,sure-information-crossing,IrelandSlovenia
Slovenia,Ireland,0.652013183,sure-information-crossing,SloveniaIreland
Azerbaijan,Canada,0.65211275,sure-information-crossing,AzerbaijanCanada
Canada,Azerbaijan,0.65211275,sure-information-crossing,CanadaAzerbaijan
Switzerland,Syria,0.65211275,sure-information-crossing,SwitzerlandSyria
Syria,Switzerland,0.65211275,sure-information-crossing,SyriaSwitzerland
Indonesia,United States,0.652245482,sure-information-crossing,IndonesiaUnited States
United States,Indonesia,0.652245482,sure-information-crossing,United StatesIndonesia
China,Niger,0.652510865,sure-information-crossing,ChinaNiger
China,Nigeria,0.652510865,sure-information-crossing,ChinaNigeria
Niger,China,0.652510865,sure-information-crossing,NigerChina
Nigeria,China,0.652510865,sure-information-crossing,NigeriaChina
New Zealand,Venezuela,0.652544031,sure-information-crossing,New ZealandVenezuela
Venezuela,New Zealand,0.652544031,sure-information-crossing,VenezuelaNew Zealand
Bolivia,Ireland,0.652676675,sure-information-crossing,BoliviaIreland
Ireland,Bolivia,0.652676675,sure-information-crossing,IrelandBolivia
Ecuador,El Salvador,0.652742987,sure-information-crossing,EcuadorEl Salvador
El Salvador,Ecuador,0.652742987,sure-information-crossing,El SalvadorEcuador
Austria,Philippines,0.652908738,sure-information-crossing,AustriaPhilippines
Ireland,Tunisia,0.652908738,sure-information-crossing,IrelandTunisia
Philippines,Austria,0.652908738,sure-information-crossing,PhilippinesAustria
Tunisia,Ireland,0.652908738,sure-information-crossing,TunisiaIreland
Mozambique,Suriname,0.652941883,sure-information-crossing,MozambiqueSuriname
Suriname,Mozambique,0.652941883,sure-information-crossing,SurinameMozambique
Ireland,Japan,0.653107583,sure-information-crossing,IrelandJapan
Japan,Ireland,0.653107583,sure-information-crossing,JapanIreland
Honduras,Latvia,0.653140718,sure-information-crossing,HondurasLatvia
Latvia,Honduras,0.653140718,sure-information-crossing,LatviaHonduras
Kenya,Luxembourg,0.653173852,sure-information-crossing,KenyaLuxembourg
Luxembourg,Kenya,0.653173852,sure-information-crossing,LuxembourgKenya
Belarus,Singapore,0.653306368,sure-information-crossing,BelarusSingapore
Belarus,Malawi,0.653306368,sure-information-crossing,BelarusMalawi
Belarus,Sierra Leone,0.653306368,sure-information-crossing,BelarusSierra Leone
Malawi,Belarus,0.653306368,sure-information-crossing,MalawiBelarus
Sierra Leone,Belarus,0.653306368,sure-information-crossing,Sierra LeoneBelarus
Singapore,Belarus,0.653306368,sure-information-crossing,SingaporeBelarus
Italy,Jamaica,0.653372616,sure-information-crossing,ItalyJamaica
Jamaica,Italy,0.653372616,sure-information-crossing,JamaicaItaly
Argentina,Belarus,0.653405738,sure-information-crossing,ArgentinaBelarus
Belarus,Argentina,0.653405738,sure-information-crossing,BelarusArgentina
China,Egypt,0.653471976,sure-information-crossing,ChinaEgypt
Egypt,China,0.653471976,sure-information-crossing,EgyptChina
Argentina,Ukraine,0.65367065,sure-information-crossing,ArgentinaUkraine
Ukraine,Argentina,0.65367065,sure-information-crossing,UkraineArgentina
Costa Rica,Philippines,0.653803066,sure-information-crossing,Costa RicaPhilippines
Philippines,Costa Rica,0.653803066,sure-information-crossing,PhilippinesCosta Rica
Caribbean Netherlands,Romania,0.654133988,sure-information-crossing,Caribbean NetherlandsRomania
China,Portugal,0.654133988,sure-information-crossing,ChinaPortugal
Netherlands,Romania,0.654133988,sure-information-crossing,NetherlandsRomania
Portugal,China,0.654133988,sure-information-crossing,PortugalChina
Romania,Caribbean Netherlands,0.654133988,sure-information-crossing,RomaniaCaribbean Netherlands
Romania,Netherlands,0.654133988,sure-information-crossing,RomaniaNetherlands
Kazakhstan,Mexico,0.654332461,sure-information-crossing,KazakhstanMexico
Mexico,Kazakhstan,0.654332461,sure-information-crossing,MexicoKazakhstan
Russia,Sierra Leone,0.654332461,sure-information-crossing,RussiaSierra Leone
Sierra Leone,Russia,0.654332461,sure-information-crossing,Sierra LeoneRussia
Kuwait,South Africa,0.654464743,sure-information-crossing,KuwaitSouth Africa
South Africa,Kuwait,0.654464743,sure-information-crossing,South AfricaKuwait
Puerto Rico,Tunisia,0.654530874,sure-information-crossing,Puerto RicoTunisia
Tunisia,Puerto Rico,0.654530874,sure-information-crossing,TunisiaPuerto Rico
Puerto Rico,Republic of Macedonia,0.654596998,sure-information-crossing,Puerto RicoRepublic of Macedonia
Republic of Macedonia,Puerto Rico,0.654596998,sure-information-crossing,Republic of MacedoniaPuerto Rico
Denmark,Libya,0.654630058,sure-information-crossing,DenmarkLibya
Libya,Denmark,0.654630058,sure-information-crossing,LibyaDenmark
Armenia,Norway,0.654894475,sure-information-crossing,ArmeniaNorway
Iceland,Romania,0.654894475,sure-information-crossing,IcelandRomania
Norway,Armenia,0.654894475,sure-information-crossing,NorwayArmenia
Romania,Iceland,0.654894475,sure-information-crossing,RomaniaIceland
Albania,El Salvador,0.654927519,sure-information-crossing,AlbaniaEl Salvador
El Salvador,Albania,0.654927519,sure-information-crossing,El SalvadorAlbania
Angola,Pakistan,0.655059681,sure-information-crossing,AngolaPakistan
Pakistan,Angola,0.655059681,sure-information-crossing,PakistanAngola
Austria,Puerto Rico,0.655092717,sure-information-crossing,AustriaPuerto Rico
Puerto Rico,Austria,0.655092717,sure-information-crossing,Puerto RicoAustria
Taiwan,Venezuela,0.655158785,sure-information-crossing,TaiwanVenezuela
Venezuela,Taiwan,0.655158785,sure-information-crossing,VenezuelaTaiwan
Canada,Pakistan,0.655257874,sure-information-crossing,CanadaPakistan
Pakistan,Canada,0.655257874,sure-information-crossing,PakistanCanada
El Salvador,Italy,0.655522037,sure-information-crossing,El SalvadorItaly
Guatemala,Vietnam,0.655522037,sure-information-crossing,GuatemalaVietnam
Italy,El Salvador,0.655522037,sure-information-crossing,ItalyEl Salvador
Vietnam,Guatemala,0.655522037,sure-information-crossing,VietnamGuatemala
Denmark,Slovenia,0.655654079,sure-information-crossing,DenmarkSlovenia
Slovenia,Denmark,0.655654079,sure-information-crossing,SloveniaDenmark
Latvia,Philippines,0.655753093,sure-information-crossing,LatviaPhilippines
Philippines,Latvia,0.655753093,sure-information-crossing,PhilippinesLatvia
Bolivia,Slovakia,0.655786094,sure-information-crossing,BoliviaSlovakia
Slovakia,Bolivia,0.655786094,sure-information-crossing,SlovakiaBolivia
China,Mozambique,0.655984068,sure-information-crossing,ChinaMozambique
Mozambique,China,0.655984068,sure-information-crossing,MozambiqueChina
Kenya,Slovakia,0.656017057,sure-information-crossing,KenyaSlovakia
Slovakia,Kenya,0.656017057,sure-information-crossing,SlovakiaKenya
Japan,United States,0.656116017,sure-information-crossing,JapanUnited States
United States,Japan,0.656116017,sure-information-crossing,United StatesJapan
Bangladesh,United Kingdom,0.656214961,sure-information-crossing,BangladeshUnited Kingdom
United Kingdom,Bangladesh,0.656214961,sure-information-crossing,United KingdomBangladesh
Bosnia and Herzegovina,Israel,0.656247939,sure-information-crossing,Bosnia and HerzegovinaIsrael
Chile,China,0.656247939,sure-information-crossing,ChileChina
China,Chile,0.656247939,sure-information-crossing,ChinaChile
Israel,Bosnia and Herzegovina,0.656247939,sure-information-crossing,IsraelBosnia and Herzegovina
Honduras,Ukraine,0.656412805,sure-information-crossing,HondurasUkraine
Ukraine,Honduras,0.656412805,sure-information-crossing,UkraineHonduras
Hungary,Iceland,0.656577629,sure-information-crossing,HungaryIceland
Iceland,Hungary,0.656577629,sure-information-crossing,IcelandHungary
Iraq,Lithuania,0.656577629,sure-information-crossing,IraqLithuania
Lithuania,Iraq,0.656577629,sure-information-crossing,LithuaniaIraq
Puerto Rico,Serbia,0.656610589,sure-information-crossing,Puerto RicoSerbia
Puerto Rico,Serbia and montenegro,0.656610589,sure-information-crossing,Puerto RicoSerbia and montenegro
Serbia,Puerto Rico,0.656610589,sure-information-crossing,SerbiaPuerto Rico
Serbia and montenegro,Puerto Rico,0.656610589,sure-information-crossing,Serbia and montenegroPuerto Rico
Colombia,Costa Rica,0.656940097,sure-information-crossing,ColombiaCosta Rica
Costa Rica,Colombia,0.656940097,sure-information-crossing,Costa RicaColombia
Canada,Kenya,0.657038917,sure-information-crossing,CanadaKenya
Hong Kong,Sweden,0.657038917,sure-information-crossing,Hong KongSweden
Kenya,Canada,0.657038917,sure-information-crossing,KenyaCanada
Sweden,Hong Kong,0.657038917,sure-information-crossing,SwedenHong Kong
Czech Republic,Mozambique,0.657104789,sure-information-crossing,Czech RepublicMozambique
Mozambique,Czech Republic,0.657104789,sure-information-crossing,MozambiqueCzech Republic
France,Kenya,0.657170654,sure-information-crossing,FranceKenya
Kenya,France,0.657170654,sure-information-crossing,KenyaFrance
Armenia,Caribbean Netherlands,0.657203584,sure-information-crossing,ArmeniaCaribbean Netherlands
Armenia,Netherlands,0.657203584,sure-information-crossing,ArmeniaNetherlands
Caribbean Netherlands,Armenia,0.657203584,sure-information-crossing,Caribbean NetherlandsArmenia
Netherlands,Armenia,0.657203584,sure-information-crossing,NetherlandsArmenia
New Zealand,Taiwan,0.657401131,sure-information-crossing,New ZealandTaiwan
Taiwan,New Zealand,0.657401131,sure-information-crossing,TaiwanNew Zealand
Dominican Republic,Russia,0.657434049,sure-information-crossing,Dominican RepublicRussia
Russia,Dominican Republic,0.657434049,sure-information-crossing,RussiaDominican Republic
China,Finland,0.657532795,sure-information-crossing,ChinaFinland
Finland,China,0.657532795,sure-information-crossing,FinlandChina
Bosnia and Herzegovina,Puerto Rico,0.657565707,sure-information-crossing,Bosnia and HerzegovinaPuerto Rico
Puerto Rico,Bosnia and Herzegovina,0.657565707,sure-information-crossing,Puerto RicoBosnia and Herzegovina
Canada,Egypt,0.657763145,sure-information-crossing,CanadaEgypt
Egypt,Canada,0.657763145,sure-information-crossing,EgyptCanada
Belarus,Ecuador,0.657796045,sure-information-crossing,BelarusEcuador
Ecuador,Belarus,0.657796045,sure-information-crossing,EcuadorBelarus
Denmark,Lebanon,0.657927631,sure-information-crossing,DenmarkLebanon
Lebanon,Denmark,0.657927631,sure-information-crossing,LebanonDenmark
Montenegro,Mozambique,0.657960523,sure-information-crossing,MontenegroMozambique
Mozambique,Montenegro,0.657960523,sure-information-crossing,MozambiqueMontenegro
